event-id,visible,timestamp,activity-x,activity-y,activity-z,external-temperature,gps:satellite-count,gps-time-to-fix,ground-speed,tag-voltage,sensor-type,geometry,individual-tag-local-identifier,n_na
29434147294,TRUE,2023-03-30T22:01:00Z,NA,NA,NA,0,3,40,0,3600,gps,"c(-90.438617, -1.294317)",PS0009_OWL09,3
29434156829,TRUE,2023-03-30T23:02:00Z,NA,NA,NA,0,5,3,1.8,3600,gps,"c(-90.438783, -1.29455)",PS0009_OWL09,3
29434156828,TRUE,2023-03-31T00:02:00Z,NA,NA,NA,0,5,7,19,3600,gps,"c(-90.439633, -1.292867)",PS0009_OWL09,3
29434151546,TRUE,2023-03-31T01:02:00Z,NA,NA,NA,0,4,14,14,3590,gps,"c(-90.450917, -1.296967)",PS0009_OWL09,3
29434147265,TRUE,2023-03-31T02:03:00Z,NA,NA,NA,0,3,33,0,3590,gps,"c(-90.442683, -1.303717)",PS0009_OWL09,3
29434151556,TRUE,2023-03-31T03:03:00Z,NA,NA,NA,0,4,18,0.1,3590,gps,"c(-90.4461, -1.3043)",PS0009_OWL09,3
29434147255,TRUE,2023-03-31T04:04:00Z,NA,NA,NA,0,3,11,0.6,3590,gps,"c(-90.446683, -1.305067)",PS0009_OWL09,3
29434147257,TRUE,2023-03-31T05:05:00Z,NA,NA,NA,0,3,30,6.5,3590,gps,"c(-90.445267, -1.300533)",PS0009_OWL09,3
29434147276,TRUE,2023-03-31T06:05:00Z,NA,NA,NA,0,3,19,0.2,3590,gps,"c(-90.437867, -1.293217)",PS0009_OWL09,3
29434147256,TRUE,2023-03-31T07:06:00Z,NA,NA,NA,0,3,20,0,3590,gps,"c(-90.445383, -1.296567)",PS0009_OWL09,3
29434156804,TRUE,2023-03-31T08:06:00Z,NA,NA,NA,0,5,6,0.5,3590,gps,"c(-90.445117, -1.30055)",PS0009_OWL09,3
29434151557,TRUE,2023-03-31T09:06:00Z,NA,NA,NA,0,4,5,0,3590,gps,"c(-90.44455, -1.30135)",PS0009_OWL09,3
29434147234,TRUE,2023-03-31T10:07:00Z,NA,NA,NA,0,3,34,0.1,3580,gps,"c(-90.4384, -1.2945)",PS0009_OWL09,3
29434147219,TRUE,2023-03-31T11:07:00Z,NA,NA,NA,0,3,14,0.4,3580,gps,"c(-90.444467, -1.300983)",PS0009_OWL09,3
29434151517,TRUE,2023-03-31T12:08:00Z,NA,NA,NA,0,4,13,0.4,3580,gps,"c(-90.443883, -1.3047)",PS0009_OWL09,3
29434147226,TRUE,2023-03-31T13:08:00Z,NA,NA,NA,0,3,29,0,3580,gps,"c(-90.442133, -1.3031)",PS0009_OWL09,3
29434147223,TRUE,2023-03-31T14:09:00Z,NA,NA,NA,0,3,33,0,3580,gps,"c(-90.44345, -1.302317)",PS0009_OWL09,3
29434151567,TRUE,2023-03-31T15:10:00Z,NA,NA,NA,0,4,26,2.9,3590,gps,"c(-90.443317, -1.302267)",PS0009_OWL09,3
29434151559,TRUE,2023-03-31T16:10:00Z,NA,NA,NA,0,4,6,0.2,3590,gps,"c(-90.443883, -1.302333)",PS0009_OWL09,3
29434147264,TRUE,2023-03-31T22:01:00Z,NA,NA,NA,0,3,33,0,3590,gps,"c(-90.442983, -1.301817)",PS0009_OWL09,3
29434147266,TRUE,2023-03-31T23:02:00Z,NA,NA,NA,0,3,32,0.2,3590,gps,"c(-90.442333, -1.299767)",PS0009_OWL09,3
29434165177,TRUE,2023-04-01T00:02:00Z,NA,NA,NA,0,8,3,0,3590,gps,"c(-90.441917, -1.297233)",PS0009_OWL09,3
29434161291,TRUE,2023-04-01T01:02:00Z,NA,NA,NA,0,6,3,10,3590,gps,"c(-90.448983, -1.3054)",PS0009_OWL09,3
29434151569,TRUE,2023-04-01T02:03:00Z,NA,NA,NA,0,4,38,0,3590,gps,"c(-90.4428, -1.303867)",PS0009_OWL09,3
29434156805,TRUE,2023-04-01T03:03:00Z,NA,NA,NA,0,5,5,0.1,3590,gps,"c(-90.443933, -1.302617)",PS0009_OWL09,3
29434151561,TRUE,2023-04-01T04:03:00Z,NA,NA,NA,0,4,5,0.5,3590,gps,"c(-90.4438, -1.302417)",PS0009_OWL09,3
29434151560,TRUE,2023-04-01T05:04:00Z,NA,NA,NA,0,4,6,0.1,3590,gps,"c(-90.44385, -1.303017)",PS0009_OWL09,3
29434147218,TRUE,2023-04-01T06:04:00Z,NA,NA,NA,0,3,39,0,3580,gps,"c(-90.444683, -1.303517)",PS0009_OWL09,3
29434161283,TRUE,2023-04-01T07:05:00Z,NA,NA,NA,0,6,5,1.2,3580,gps,"c(-90.443383, -1.303167)",PS0009_OWL09,3
29434151519,TRUE,2023-04-01T08:05:00Z,NA,NA,NA,0,4,4,0.1,3580,gps,"c(-90.443417, -1.303183)",PS0009_OWL09,3
29434151566,TRUE,2023-04-01T09:05:00Z,NA,NA,NA,0,4,5,1.4,3590,gps,"c(-90.443483, -1.303283)",PS0009_OWL09,3
29434147224,TRUE,2023-04-01T10:06:00Z,NA,NA,NA,0,3,32,0,3580,gps,"c(-90.443383, -1.303183)",PS0009_OWL09,3
29434156797,TRUE,2023-04-01T11:06:00Z,NA,NA,NA,0,5,8,0.2,3580,gps,"c(-90.436067, -1.294267)",PS0009_OWL09,3
29434151526,TRUE,2023-04-01T12:07:00Z,NA,NA,NA,0,4,8,0.6,3580,gps,"c(-90.438683, -1.294267)",PS0009_OWL09,3
29434147231,TRUE,2023-04-01T13:07:00Z,NA,NA,NA,0,3,36,0,3580,gps,"c(-90.438633, -1.2943)",PS0009_OWL09,3
29434156791,TRUE,2023-04-01T14:08:00Z,NA,NA,NA,0,5,4,0.1,3580,gps,"c(-90.438633, -1.294333)",PS0009_OWL09,3
29434161285,TRUE,2023-04-01T15:08:00Z,NA,NA,NA,0,6,8,0.8,3580,gps,"c(-90.438683, -1.294467)",PS0009_OWL09,3
29434147230,TRUE,2023-04-01T16:09:00Z,NA,NA,NA,0,3,27,0,3580,gps,"c(-90.43865, -1.294317)",PS0009_OWL09,3
29434147270,TRUE,2023-04-01T22:01:00Z,NA,NA,NA,0,3,34,0,3590,gps,"c(-90.438633, -1.294317)",PS0009_OWL09,3
29434147273,TRUE,2023-04-01T23:01:00Z,NA,NA,NA,0,3,7,0.1,3590,gps,"c(-90.438317, -1.2945)",PS0009_OWL09,3
29434161297,TRUE,2023-04-02T00:01:00Z,NA,NA,NA,0,6,4,0,3590,gps,"c(-90.438517, -1.294617)",PS0009_OWL09,3
29434156810,TRUE,2023-04-02T01:01:00Z,NA,NA,NA,0,5,5,0.1,3590,gps,"c(-90.439567, -1.294633)",PS0009_OWL09,3
29434147235,TRUE,2023-04-02T02:02:00Z,NA,NA,NA,0,3,32,0,3580,gps,"c(-90.43835, -1.294567)",PS0009_OWL09,3
29434156792,TRUE,2023-04-02T03:02:00Z,NA,NA,NA,0,5,5,1.2,3580,gps,"c(-90.438417, -1.29445)",PS0009_OWL09,3
29434156790,TRUE,2023-04-02T04:03:00Z,NA,NA,NA,0,5,8,0.2,3580,gps,"c(-90.443667, -1.30315)",PS0009_OWL09,3
29434151518,TRUE,2023-04-02T05:03:00Z,NA,NA,NA,0,4,11,0.2,3580,gps,"c(-90.443633, -1.303317)",PS0009_OWL09,3
29434147221,TRUE,2023-04-02T06:04:00Z,NA,NA,NA,0,3,38,0.1,3580,gps,"c(-90.443667, -1.30255)",PS0009_OWL09,3
29434147222,TRUE,2023-04-02T07:05:00Z,NA,NA,NA,0,3,34,0,3580,gps,"c(-90.443617, -1.302933)",PS0009_OWL09,3
29434151522,TRUE,2023-04-02T08:05:00Z,NA,NA,NA,0,4,6,0,3580,gps,"c(-90.44265, -1.304417)",PS0009_OWL09,3
29434151533,TRUE,2023-04-02T09:05:00Z,NA,NA,NA,0,4,6,0,3580,gps,"c(-90.435633, -1.294167)",PS0009_OWL09,3
29434147172,TRUE,2023-04-02T10:06:00Z,NA,NA,NA,0,3,33,0,3570,gps,"c(-90.444633, -1.2976)",PS0009_OWL09,3
29434147217,TRUE,2023-04-02T11:06:00Z,NA,NA,NA,0,3,14,0.3,3580,gps,"c(-90.4467, -1.29515)",PS0009_OWL09,3
29434151516,TRUE,2023-04-02T12:06:00Z,NA,NA,NA,0,4,5,0,3580,gps,"c(-90.446767, -1.295183)",PS0009_OWL09,3
29434151468,TRUE,2023-04-02T13:07:00Z,NA,NA,NA,0,4,20,0.5,3570,gps,"c(-90.446617, -1.29515)",PS0009_OWL09,3
29434147168,TRUE,2023-04-02T14:08:00Z,NA,NA,NA,0,3,20,0,3570,gps,"c(-90.446767, -1.295117)",PS0009_OWL09,3
29434147213,TRUE,2023-04-02T15:08:00Z,NA,NA,NA,0,3,10,0.5,3580,gps,"c(-90.446867, -1.295117)",PS0009_OWL09,3
29434147215,TRUE,2023-04-02T16:09:00Z,NA,NA,NA,0,3,29,0,3580,gps,"c(-90.44675, -1.295167)",PS0009_OWL09,3
29434147214,TRUE,2023-04-02T22:01:00Z,NA,NA,NA,0,3,35,0,3580,gps,"c(-90.446783, -1.295133)",PS0009_OWL09,3
29434147216,TRUE,2023-04-02T23:01:00Z,NA,NA,NA,0,3,5,0.5,3580,gps,"c(-90.44675, -1.2953)",PS0009_OWL09,3
29434161284,TRUE,2023-04-03T00:01:00Z,NA,NA,NA,0,6,4,0,3580,gps,"c(-90.439683, -1.2926)",PS0009_OWL09,3
29434151507,TRUE,2023-04-03T01:01:00Z,NA,NA,NA,0,4,13,0.6,3580,gps,"c(-90.451083, -1.2935)",PS0009_OWL09,3
29434151462,TRUE,2023-04-03T02:02:00Z,NA,NA,NA,0,4,41,0.5,3570,gps,"c(-90.45105, -1.293567)",PS0009_OWL09,3
29434161286,TRUE,2023-04-03T03:03:00Z,NA,NA,NA,0,6,6,0,3580,gps,"c(-90.438567, -1.294317)",PS0009_OWL09,3
29434156793,TRUE,2023-04-03T04:03:00Z,NA,NA,NA,0,5,6,0.1,3580,gps,"c(-90.4384, -1.294533)",PS0009_OWL09,3
29434151488,TRUE,2023-04-03T05:03:00Z,NA,NA,NA,0,4,7,0,3570,gps,"c(-90.438417, -1.294467)",PS0009_OWL09,3
29434147173,TRUE,2023-04-03T06:04:00Z,NA,NA,NA,0,3,40,0.1,3570,gps,"c(-90.444267, -1.301083)",PS0009_OWL09,3
29434151469,TRUE,2023-04-03T07:05:00Z,NA,NA,NA,0,4,39,0.2,3570,gps,"c(-90.444133, -1.301683)",PS0009_OWL09,3
29434151473,TRUE,2023-04-03T08:05:00Z,NA,NA,NA,0,4,8,0.2,3570,gps,"c(-90.4425, -1.300267)",PS0009_OWL09,3
29434147179,TRUE,2023-04-03T09:06:00Z,NA,NA,NA,0,3,28,0,3570,gps,"c(-90.44115, -1.297817)",PS0009_OWL09,3
29434151489,TRUE,2023-04-03T10:07:00Z,NA,NA,NA,0,4,33,0,3570,gps,"c(-90.438417, -1.2945)",PS0009_OWL09,3
29434151487,TRUE,2023-04-03T11:07:00Z,NA,NA,NA,0,4,6,0,3570,gps,"c(-90.43845, -1.294433)",PS0009_OWL09,3
29434151475,TRUE,2023-04-03T12:07:00Z,NA,NA,NA,0,4,15,2.3,3570,gps,"c(-90.4424, -1.3003)",PS0009_OWL09,3
29434147176,TRUE,2023-04-03T13:08:00Z,NA,NA,NA,0,3,37,0,3570,gps,"c(-90.442283, -1.299967)",PS0009_OWL09,3
29434151476,TRUE,2023-04-03T14:08:00Z,NA,NA,NA,0,4,5,0.1,3570,gps,"c(-90.442333, -1.300017)",PS0009_OWL09,3
29434151478,TRUE,2023-04-03T15:09:00Z,NA,NA,NA,0,4,6,0,3570,gps,"c(-90.442083, -1.29975)",PS0009_OWL09,3
29434151472,TRUE,2023-04-03T16:10:00Z,NA,NA,NA,0,4,51,0.2,3570,gps,"c(-90.442667, -1.30045)",PS0009_OWL09,3
29434147178,TRUE,2023-04-03T22:01:00Z,NA,NA,NA,0,3,34,0,3570,gps,"c(-90.44135, -1.300733)",PS0009_OWL09,3
29434151479,TRUE,2023-04-03T23:01:00Z,NA,NA,NA,0,4,5,0.4,3570,gps,"c(-90.44155, -1.300817)",PS0009_OWL09,3
29434156771,TRUE,2023-04-04T00:01:00Z,NA,NA,NA,0,5,4,0.1,3570,gps,"c(-90.44225, -1.299517)",PS0009_OWL09,3
29434147184,TRUE,2023-04-04T01:01:00Z,NA,NA,NA,0,3,6,1.2,3570,gps,"c(-90.4401, -1.296183)",PS0009_OWL09,3
29434147147,TRUE,2023-04-04T02:02:00Z,NA,NA,NA,0,3,32,0,3560,gps,"c(-90.438817, -1.293133)",PS0009_OWL09,3
29434147175,TRUE,2023-04-04T03:02:00Z,NA,NA,NA,0,3,5,0.5,3570,gps,"c(-90.44245, -1.3001)",PS0009_OWL09,3
29434161280,TRUE,2023-04-04T04:03:00Z,NA,NA,NA,0,6,6,0.3,3570,gps,"c(-90.445333, -1.30055)",PS0009_OWL09,3
29434161273,TRUE,2023-04-04T05:03:00Z,NA,NA,NA,0,6,7,11,3560,gps,"c(-90.4424, -1.2994)",PS0009_OWL09,3
29434147153,TRUE,2023-04-04T06:04:00Z,NA,NA,NA,0,3,29,0,3560,gps,"c(-90.436733, -1.295733)",PS0009_OWL09,3
29434156745,TRUE,2023-04-04T07:04:00Z,NA,NA,NA,0,5,4,9.7,3560,gps,"c(-90.44085, -1.298633)",PS0009_OWL09,3
29434156744,TRUE,2023-04-04T08:04:00Z,NA,NA,NA,0,5,16,1.1,3560,gps,"c(-90.4417, -1.300183)",PS0009_OWL09,3
29434151432,TRUE,2023-04-04T09:05:00Z,NA,NA,NA,0,4,29,1.5,3560,gps,"c(-90.441833, -1.300233)",PS0009_OWL09,3
29434156743,TRUE,2023-04-04T10:06:00Z,NA,NA,NA,0,5,52,0.8,3560,gps,"c(-90.441783, -1.300217)",PS0009_OWL09,3
29434156750,TRUE,2023-04-04T11:06:00Z,NA,NA,NA,0,5,12,0.1,3560,gps,"c(-90.438417, -1.294483)",PS0009_OWL09,3
29434151434,TRUE,2023-04-04T12:07:00Z,NA,NA,NA,0,4,31,0,3560,gps,"c(-90.439633, -1.2951)",PS0009_OWL09,3
29434156748,TRUE,2023-04-04T13:07:00Z,NA,NA,NA,0,5,4,0.6,3560,gps,"c(-90.439567, -1.2951)",PS0009_OWL09,3
29434156774,TRUE,2023-04-04T14:08:00Z,NA,NA,NA,0,5,7,0.6,3570,gps,"c(-90.439717, -1.295183)",PS0009_OWL09,3
29434151486,TRUE,2023-04-04T15:08:00Z,NA,NA,NA,0,4,7,0.1,3570,gps,"c(-90.439583, -1.2956)",PS0009_OWL09,3
29434147142,TRUE,2023-04-04T16:09:00Z,NA,NA,NA,0,3,30,0,3560,gps,"c(-90.439583, -1.295083)",PS0009_OWL09,3
29434147140,TRUE,2023-04-04T22:01:00Z,NA,NA,NA,0,3,35,0,3560,gps,"c(-90.439617, -1.295083)",PS0009_OWL09,3
29434147139,TRUE,2023-04-04T23:01:00Z,NA,NA,NA,0,3,4,0.2,3560,gps,"c(-90.439717, -1.2952)",PS0009_OWL09,3
29434147141,TRUE,2023-04-05T00:01:00Z,NA,NA,NA,0,3,5,0.1,3560,gps,"c(-90.439617, -1.295333)",PS0009_OWL09,3
29434151431,TRUE,2023-04-05T01:01:00Z,NA,NA,NA,0,4,10,1.6,3560,gps,"c(-90.442233, -1.2996)",PS0009_OWL09,3
29434147151,TRUE,2023-04-05T02:02:00Z,NA,NA,NA,0,3,28,0,3560,gps,"c(-90.437183, -1.2943)",PS0009_OWL09,3
29434147152,TRUE,2023-04-05T03:02:00Z,NA,NA,NA,0,3,5,1.1,3560,gps,"c(-90.436783, -1.295817)",PS0009_OWL09,3
29434156752,TRUE,2023-04-05T04:03:00Z,NA,NA,NA,0,5,6,0.2,3560,gps,"c(-90.436233, -1.294133)",PS0009_OWL09,3
29434151395,TRUE,2023-04-05T05:03:00Z,NA,NA,NA,0,4,4,1.3,3550,gps,"c(-90.44275, -1.299467)",PS0009_OWL09,3
29434147094,TRUE,2023-04-05T06:04:00Z,NA,NA,NA,0,3,31,0,3550,gps,"c(-90.440667, -1.298)",PS0009_OWL09,3
29434151448,TRUE,2023-04-05T07:04:00Z,NA,NA,NA,0,4,15,1.1,3560,gps,"c(-90.436733, -1.295583)",PS0009_OWL09,3
29434151414,TRUE,2023-04-05T08:04:00Z,NA,NA,NA,0,4,8,0.4,3550,gps,"c(-90.436217, -1.294233)",PS0009_OWL09,3
29434151412,TRUE,2023-04-05T09:05:00Z,NA,NA,NA,0,4,7,1,3550,gps,"c(-90.4367, -1.295733)",PS0009_OWL09,3
29434147095,TRUE,2023-04-05T10:06:00Z,NA,NA,NA,0,3,64,12,3550,gps,"c(-90.440183, -1.301617)",PS0009_OWL09,3
29434156732,TRUE,2023-04-05T11:06:00Z,NA,NA,NA,0,5,24,1.8,3550,gps,"c(-90.436717, -1.29585)",PS0009_OWL09,3
29434147102,TRUE,2023-04-05T12:07:00Z,NA,NA,NA,0,3,28,0,3550,gps,"c(-90.4384, -1.2945)",PS0009_OWL09,3
29434156730,TRUE,2023-04-05T13:07:00Z,NA,NA,NA,0,5,5,0,3550,gps,"c(-90.4384, -1.2945)",PS0009_OWL09,3
29434151439,TRUE,2023-04-05T14:08:00Z,NA,NA,NA,0,4,3,0.1,3560,gps,"c(-90.4384, -1.294667)",PS0009_OWL09,3
29434147148,TRUE,2023-04-05T15:08:00Z,NA,NA,NA,0,3,9,1.6,3560,gps,"c(-90.438417, -1.294283)",PS0009_OWL09,3
29434147103,TRUE,2023-04-05T16:09:00Z,NA,NA,NA,0,3,28,0,3550,gps,"c(-90.438333, -1.29455)",PS0009_OWL09,3
29434147104,TRUE,2023-04-05T22:01:00Z,NA,NA,NA,0,3,45,0,3550,gps,"c(-90.438317, -1.294583)",PS0009_OWL09,3
29434151400,TRUE,2023-04-05T23:01:00Z,NA,NA,NA,0,4,8,4,3550,gps,"c(-90.438483, -1.294633)",PS0009_OWL09,3
29434151401,TRUE,2023-04-06T00:01:00Z,NA,NA,NA,0,4,16,1.5,3550,gps,"c(-90.438367, -1.29455)",PS0009_OWL09,3
29434147029,TRUE,2023-04-06T01:02:00Z,NA,NA,NA,0,3,25,0.3,3540,gps,"c(-90.44425, -1.296417)",PS0009_OWL09,3
29434147032,TRUE,2023-04-06T02:03:00Z,NA,NA,NA,0,3,36,0,3540,gps,"c(-90.443517, -1.297833)",PS0009_OWL09,3
29434151349,TRUE,2023-04-06T03:03:00Z,NA,NA,NA,0,4,4,0.1,3540,gps,"c(-90.442283, -1.300183)",PS0009_OWL09,3
29434151343,TRUE,2023-04-06T04:03:00Z,NA,NA,NA,0,4,5,0,3540,gps,"c(-90.4441, -1.3008)",PS0009_OWL09,3
29434151396,TRUE,2023-04-06T05:04:00Z,NA,NA,NA,0,4,4,0,3550,gps,"c(-90.442333, -1.30015)",PS0009_OWL09,3
29434147034,TRUE,2023-04-06T06:04:00Z,NA,NA,NA,0,3,34,0,3540,gps,"c(-90.442417, -1.30005)",PS0009_OWL09,3
29434163875,TRUE,2023-04-06T07:05:00Z,NA,NA,NA,0,7,8,0,3540,gps,"c(-90.436733, -1.295733)",PS0009_OWL09,3
29434156710,TRUE,2023-04-06T08:05:00Z,NA,NA,NA,0,5,6,0.4,3540,gps,"c(-90.438233, -1.290817)",PS0009_OWL09,3
29434151413,TRUE,2023-04-06T09:05:00Z,NA,NA,NA,0,4,6,0.3,3550,gps,"c(-90.436583, -1.295683)",PS0009_OWL09,3
29434147071,TRUE,2023-04-06T10:06:00Z,NA,NA,NA,0,3,33,0,3540,gps,"c(-90.43665, -1.2957)",PS0009_OWL09,3
29434156717,TRUE,2023-04-06T11:06:00Z,NA,NA,NA,0,5,15,1.4,3540,gps,"c(-90.4364, -1.2955)",PS0009_OWL09,3
29434147051,TRUE,2023-04-06T12:07:00Z,NA,NA,NA,0,3,31,0,3540,gps,"c(-90.43865, -1.294317)",PS0009_OWL09,3
29434156705,TRUE,2023-04-06T13:07:00Z,NA,NA,NA,0,5,4,0,3540,gps,"c(-90.438633, -1.2943)",PS0009_OWL09,3
29434151360,TRUE,2023-04-06T14:08:00Z,NA,NA,NA,0,4,6,0.4,3540,gps,"c(-90.438567, -1.2944)",PS0009_OWL09,3
29434147050,TRUE,2023-04-06T15:08:00Z,NA,NA,NA,0,3,6,0.1,3540,gps,"c(-90.438667, -1.294283)",PS0009_OWL09,3
29434147052,TRUE,2023-04-06T16:09:00Z,NA,NA,NA,0,3,30,0,3540,gps,"c(-90.438633, -1.2943)",PS0009_OWL09,3
29434147099,TRUE,2023-04-06T22:01:00Z,NA,NA,NA,0,3,36,0,3550,gps,"c(-90.438667, -1.29435)",PS0009_OWL09,3
29434156729,TRUE,2023-04-06T23:01:00Z,NA,NA,NA,0,5,4,0.3,3550,gps,"c(-90.438833, -1.294417)",PS0009_OWL09,3
29434156731,TRUE,2023-04-07T00:01:00Z,NA,NA,NA,0,5,3,0.2,3550,gps,"c(-90.4377, -1.293483)",PS0009_OWL09,3
29434151402,TRUE,2023-04-07T01:01:00Z,NA,NA,NA,0,4,3,0.4,3550,gps,"c(-90.43835, -1.294567)",PS0009_OWL09,3
29434147101,TRUE,2023-04-07T02:02:00Z,NA,NA,NA,0,3,35,0,3550,gps,"c(-90.43845, -1.294567)",PS0009_OWL09,3
29434161267,TRUE,2023-04-07T03:02:00Z,NA,NA,NA,0,6,4,0.2,3550,gps,"c(-90.438533, -1.29555)",PS0009_OWL09,3
29434147109,TRUE,2023-04-07T04:03:00Z,NA,NA,NA,0,3,7,0.1,3550,gps,"c(-90.436733, -1.295817)",PS0009_OWL09,3
29434156718,TRUE,2023-04-07T05:03:00Z,NA,NA,NA,0,5,14,0.4,3540,gps,"c(-90.436367, -1.296067)",PS0009_OWL09,3
29434147057,TRUE,2023-04-07T06:04:00Z,NA,NA,NA,0,3,23,11,3540,gps,"c(-90.438383, -1.294467)",PS0009_OWL09,3
29434147042,TRUE,2023-04-07T07:04:00Z,NA,NA,NA,0,3,13,0.5,3540,gps,"c(-90.440633, -1.29875)",PS0009_OWL09,3
29434151352,TRUE,2023-04-07T08:04:00Z,NA,NA,NA,0,4,8,0,3540,gps,"c(-90.440667, -1.298733)",PS0009_OWL09,3
29434147070,TRUE,2023-04-07T09:05:00Z,NA,NA,NA,0,3,22,0,3540,gps,"c(-90.436767, -1.295567)",PS0009_OWL09,3
29434147058,TRUE,2023-04-07T10:06:00Z,NA,NA,NA,0,3,33,0,3540,gps,"c(-90.438383, -1.2945)",PS0009_OWL09,3
29434151363,TRUE,2023-04-07T11:06:00Z,NA,NA,NA,0,4,4,0.5,3540,gps,"c(-90.438417, -1.2945)",PS0009_OWL09,3
29434147037,TRUE,2023-04-07T12:06:00Z,NA,NA,NA,0,3,17,1,3540,gps,"c(-90.441933, -1.299283)",PS0009_OWL09,3
29434147040,TRUE,2023-04-07T13:07:00Z,NA,NA,NA,0,3,9,1.7,3540,gps,"c(-90.4418, -1.299567)",PS0009_OWL09,3
29434147039,TRUE,2023-04-07T14:07:00Z,NA,NA,NA,0,3,35,0,3540,gps,"c(-90.441833, -1.299667)",PS0009_OWL09,3
29434161252,TRUE,2023-04-07T15:08:00Z,NA,NA,NA,0,6,12,0,3540,gps,"c(-90.441833, -1.300033)",PS0009_OWL09,3
29434151350,TRUE,2023-04-07T16:08:00Z,NA,NA,NA,0,4,13,2.5,3540,gps,"c(-90.441983, -1.299867)",PS0009_OWL09,3
29434147035,TRUE,2023-04-07T22:01:00Z,NA,NA,NA,0,3,34,0,3540,gps,"c(-90.442133, -1.30025)",PS0009_OWL09,3
29434151351,TRUE,2023-04-07T23:01:00Z,NA,NA,NA,0,4,6,0.4,3540,gps,"c(-90.441617, -1.299183)",PS0009_OWL09,3
29434156703,TRUE,2023-04-08T00:02:00Z,NA,NA,NA,0,5,9,6,3540,gps,"c(-90.44045, -1.29765)",PS0009_OWL09,3
29434146991,TRUE,2023-04-08T01:03:00Z,NA,NA,NA,0,3,60,0,3530,gps,"c(-90.441833, -1.298817)",PS0009_OWL09,3
29434146997,TRUE,2023-04-08T02:03:00Z,NA,NA,NA,0,3,18,1,3530,gps,"c(-90.43995, -1.293567)",PS0009_OWL09,3
29434147045,TRUE,2023-04-08T03:04:00Z,NA,NA,NA,0,3,11,0.8,3540,gps,"c(-90.439867, -1.293517)",PS0009_OWL09,3
29434151314,TRUE,2023-04-08T04:05:00Z,NA,NA,NA,0,4,44,0.1,3530,gps,"c(-90.438233, -1.290817)",PS0009_OWL09,3
29434147005,TRUE,2023-04-08T05:05:00Z,NA,NA,NA,0,3,4,13,3530,gps,"c(-90.438117, -1.294633)",PS0009_OWL09,3
29434147002,TRUE,2023-04-08T06:05:00Z,NA,NA,NA,0,3,21,0,3530,gps,"c(-90.43895, -1.294017)",PS0009_OWL09,3
29434151323,TRUE,2023-04-08T07:06:00Z,NA,NA,NA,0,4,8,0.2,3530,gps,"c(-90.436967, -1.29325)",PS0009_OWL09,3
29434146995,TRUE,2023-04-08T08:06:00Z,NA,NA,NA,0,3,30,0,3530,gps,"c(-90.440383, -1.293167)",PS0009_OWL09,3
29434147014,TRUE,2023-04-08T09:07:00Z,NA,NA,NA,0,3,33,0,3530,gps,"c(-90.436183, -1.2942)",PS0009_OWL09,3
29434156684,TRUE,2023-04-08T10:07:00Z,NA,NA,NA,0,5,4,0.1,3530,gps,"c(-90.44, -1.29535)",PS0009_OWL09,3
29434151324,TRUE,2023-04-08T11:08:00Z,NA,NA,NA,0,4,6,0.5,3530,gps,"c(-90.436733, -1.29575)",PS0009_OWL09,3
29434147013,TRUE,2023-04-08T12:08:00Z,NA,NA,NA,0,3,34,0,3530,gps,"c(-90.436217, -1.2942)",PS0009_OWL09,3
29434151325,TRUE,2023-04-08T13:09:00Z,NA,NA,NA,0,4,7,0.5,3530,gps,"c(-90.4363, -1.294167)",PS0009_OWL09,3
29434147012,TRUE,2023-04-08T14:09:00Z,NA,NA,NA,0,3,6,17,3530,gps,"c(-90.43625, -1.294267)",PS0009_OWL09,3
29434151327,TRUE,2023-04-08T15:09:00Z,NA,NA,NA,0,4,8,1.3,3530,gps,"c(-90.435683, -1.294233)",PS0009_OWL09,3
29434147011,TRUE,2023-04-08T16:10:00Z,NA,NA,NA,0,3,38,0,3530,gps,"c(-90.4363, -1.294183)",PS0009_OWL09,3
29434156693,TRUE,2023-04-08T22:01:00Z,NA,NA,NA,0,5,33,0,3530,gps,"c(-90.436333, -1.294167)",PS0009_OWL09,3
29434151326,TRUE,2023-04-08T23:01:00Z,NA,NA,NA,0,4,9,0.2,3530,gps,"c(-90.43625, -1.294267)",PS0009_OWL09,3
29434146958,TRUE,2023-04-09T00:02:00Z,NA,NA,NA,0,3,36,0,3520,gps,"c(-90.438733, -1.294217)",PS0009_OWL09,3
29434156675,TRUE,2023-04-09T01:02:00Z,NA,NA,NA,0,5,6,0.7,3520,gps,"c(-90.438367, -1.294533)",PS0009_OWL09,3
29434156679,TRUE,2023-04-09T02:03:00Z,NA,NA,NA,0,5,5,5.3,3520,gps,"c(-90.429017, -1.295483)",PS0009_OWL09,3
29434146954,TRUE,2023-04-09T03:03:00Z,NA,NA,NA,0,3,5,0,3520,gps,"c(-90.44005, -1.293117)",PS0009_OWL09,3
29434146952,TRUE,2023-04-09T04:04:00Z,NA,NA,NA,0,3,47,0,3520,gps,"c(-90.440117, -1.293083)",PS0009_OWL09,3
29434146968,TRUE,2023-04-09T05:04:00Z,NA,NA,NA,0,3,7,0.9,3520,gps,"c(-90.436783, -1.295717)",PS0009_OWL09,3
29434146965,TRUE,2023-04-09T06:04:00Z,NA,NA,NA,0,3,13,0.4,3520,gps,"c(-90.436983, -1.295817)",PS0009_OWL09,3
