event-id,visible,timestamp,location-long,location-lat,activity-x,activity-y,activity-z,external-temperature,gps:satellite-count,gps-time-to-fix,ground-speed,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
29434152243,TRUE,04:00.0,-90.470367,-1.283033,,,,27,4,16,4.8,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434165320,TRUE,04:00.0,-90.470267,-1.28305,,,,27.2,8,37,0,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434164086,TRUE,05:00.0,-90.470617,-1.282883,,,,26.9,7,3,0.2,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157524,TRUE,05:00.0,-90.4704,-1.2829,,,,27.6,5,15,0.3,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157451,TRUE,05:00.0,-90.47095,-1.2909,,,,29.1,5,15,0.3,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157452,TRUE,06:00.0,-90.4709,-1.290867,,,,33.3,5,34,0.2,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434161687,TRUE,07:00.0,-90.470933,-1.290867,,,,36.7,6,67,0.1,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152190,TRUE,08:00.0,-90.471,-1.290983,,,,34.4,4,33,0.2,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434164071,TRUE,08:00.0,-90.470983,-1.290883,,,,35,7,29,0.1,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434147798,TRUE,01:00.0,-90.471033,-1.291133,,,,38.6,3,45,0.1,3760,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157521,TRUE,02:00.0,-90.4712,-1.291317,,,,37.7,5,56,0.3,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434147769,TRUE,02:00.0,-90.471283,-1.2914,,,,32.3,3,24,0.4,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157544,TRUE,03:00.0,-90.445517,-1.30305,,,,29,5,36,0.4,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152271,TRUE,03:00.0,-90.44465,-1.302517,,,,30.1,4,18,0,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152272,TRUE,04:00.0,-90.444467,-1.295917,,,,29.6,4,25,0,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152275,TRUE,05:00.0,-90.44325,-1.29705,,,,29.3,4,59,0,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434166354,TRUE,06:00.0,-90.4438,-1.2975,,,,29.8,10,39,0,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434164090,TRUE,06:00.0,-90.445533,-1.2958,,,,28.9,7,3,0.9,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157471,TRUE,06:00.0,-90.445467,-1.2957,,,,29.1,5,15,0,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157475,TRUE,06:00.0,-90.444833,-1.296533,,,,28.4,5,14,0.8,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157472,TRUE,07:00.0,-90.445067,-1.296317,,,,29,5,41,0.8,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434166353,TRUE,08:00.0,-90.444117,-1.297467,,,,29.7,10,30,0,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434161703,TRUE,08:00.0,-90.444367,-1.2973,,,,27,6,10,0.5,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434164074,TRUE,08:00.0,-90.446117,-1.298233,,,,27.7,7,15,0.8,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434161702,TRUE,08:00.0,-90.445067,-1.29895,,,,29.8,6,15,0.9,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434161669,TRUE,09:00.0,-90.444817,-1.29915,,,,32.3,6,38,0,3730,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434166352,TRUE,10:00.0,-90.444717,-1.2991,,,,31.6,10,26,0.4,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157473,TRUE,10:00.0,-90.445,-1.2988,,,,33.7,5,3,3.8,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152330,TRUE,00:00.0,-90.445017,-1.298933,,,,38.2,4,40,2.3,3760,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434164105,TRUE,01:00.0,-90.444983,-1.2991,,,,33,7,37,0,3760,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152329,TRUE,01:00.0,-90.44555,-1.301,,,,29.5,4,17,0.6,3760,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152333,TRUE,02:00.0,-90.4441,-1.297533,,,,28.2,4,21,0,3760,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434166364,TRUE,02:00.0,-90.444167,-1.297583,,,,30.5,10,37,0.1,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434165324,TRUE,03:00.0,-90.445167,-1.300767,,,,26.1,8,19,0.5,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434161749,TRUE,03:00.0,-90.44415,-1.301167,,,,28.2,6,38,1.5,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157548,TRUE,04:00.0,-90.444017,-1.301067,,,,27.6,5,19,0.2,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152273,TRUE,04:00.0,-90.444183,-1.300833,,,,27.6,4,25,0.3,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434165310,TRUE,05:00.0,-90.4442,-1.30095,,,,28.3,8,39,1.2,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434161704,TRUE,05:00.0,-90.444333,-1.300633,,,,27.7,6,4,2.4,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157476,TRUE,05:00.0,-90.44425,-1.30075,,,,27.7,5,15,0.1,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152218,TRUE,06:00.0,-90.44405,-1.30105,,,,28.1,4,19,1.8,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157478,TRUE,06:00.0,-90.444033,-1.29755,,,,29,5,34,0.2,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434147757,TRUE,07:00.0,-90.444933,-1.30065,,,,28.1,3,20,0.1,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434161700,TRUE,08:00.0,-90.4454,-1.301133,,,,32.6,6,39,0.1,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434161701,TRUE,08:00.0,-90.4454,-1.301267,,,,33.3,6,19,0.6,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434161705,TRUE,08:00.0,-90.4443,-1.300433,,,,36.4,6,27,0.3,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434166351,TRUE,09:00.0,-90.4453,-1.301217,,,,37.6,10,36,0.1,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152439,TRUE,01:00.0,-90.4449,-1.301717,,,,40.2,4,41,0.5,3780,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434161862,TRUE,02:00.0,-90.445817,-1.3017,,,,33.7,6,37,0.2,3780,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434165353,TRUE,02:00.0,-90.4438,-1.302817,,,,31.7,8,43,0.1,3780,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434164137,TRUE,03:00.0,-90.444917,-1.297767,,,,29.3,7,15,0.2,3780,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434165352,TRUE,03:00.0,-90.444317,-1.296783,,,,29.6,8,25,0.2,3780,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157647,TRUE,04:00.0,-90.444767,-1.2971,,,,30.3,5,24,0,3770,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157651,TRUE,04:00.0,-90.4436,-1.297383,,,,28.6,5,18,0.2,3770,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157640,TRUE,04:00.0,-90.445167,-1.295717,,,,28.8,5,18,0,3770,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434161795,TRUE,05:00.0,-90.4455,-1.295767,,,,30.4,6,39,0.3,3760,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434161746,TRUE,05:00.0,-90.445433,-1.295967,,,,29.9,6,20,0.2,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152269,TRUE,06:00.0,-90.445383,-1.297367,,,,30.9,4,34,0.3,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152270,TRUE,06:00.0,-90.4451,-1.297767,,,,29.7,4,3,0.8,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434166536,TRUE,07:00.0,-90.44375,-1.29735,,,,30.5,11,26,0.1,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434166365,TRUE,07:00.0,-90.443633,-1.297367,,,,29.9,10,10,0.3,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434164091,TRUE,07:00.0,-90.443717,-1.296967,,,,29.6,7,15,0.1,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434161747,TRUE,07:00.0,-90.44525,-1.298633,,,,30.8,6,15,0.3,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157474,TRUE,08:00.0,-90.444917,-1.2988,,,,33.3,5,18,1,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434165948,TRUE,08:00.0,-90.445167,-1.298717,,,,35.2,9,36,0,3740,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434161748,TRUE,08:00.0,-90.445233,-1.29875,,,,37,6,3,1.9,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434165991,TRUE,01:00.0,-90.444167,-1.299583,,,,29,9,31,0,3790,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434164165,TRUE,01:00.0,-90.4417,-1.3023,,,,32.7,7,10,0.6,3790,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434164176,TRUE,02:00.0,-90.44345,-1.298133,,,,27.8,7,15,0.5,3800,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157772,TRUE,02:00.0,-90.4453,-1.29655,,,,29.8,5,16,0.2,3790,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152415,TRUE,02:00.0,-90.454033,-1.2903,,,,29.2,4,30,0.6,3780,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157708,TRUE,03:00.0,-90.4441,-1.30125,,,,30.3,5,34,0.5,3780,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434161871,TRUE,04:00.0,-90.444017,-1.300967,,,,26.3,6,26,0.7,3780,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434161870,TRUE,04:00.0,-90.444083,-1.30085,,,,25.7,6,10,0.2,3780,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434161833,TRUE,04:00.0,-90.444083,-1.301267,,,,28.5,6,16,0.1,3770,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434166372,TRUE,05:00.0,-90.444083,-1.300983,,,,27.1,10,25,0.1,3770,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434165973,TRUE,05:00.0,-90.4442,-1.301067,,,,26.7,9,16,0,3770,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434165967,TRUE,05:00.0,-90.4441,-1.301,,,,28.1,9,15,0.2,3760,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434161797,TRUE,05:00.0,-90.444167,-1.30115,,,,28.2,6,15,0.8,3760,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157546,TRUE,06:00.0,-90.444317,-1.300817,,,,28,5,31,0.2,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157545,TRUE,06:00.0,-90.445033,-1.300633,,,,26.9,5,11,1.6,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434147787,TRUE,07:00.0,-90.44575,-1.30095,,,,31.9,3,41,0.1,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434161743,TRUE,08:00.0,-90.44595,-1.300317,,,,34.1,6,29,0,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434161744,TRUE,08:00.0,-90.445883,-1.300367,,,,33.2,6,24,0,3750,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157606,TRUE,08:00.0,-90.445967,-1.300333,,,,34,5,22,10,3760,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157978,TRUE,01:00.0,-90.445533,-1.299583,,,,33.4,5,34,0.5,3830,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157974,TRUE,02:00.0,-90.44615,-1.298,,,,33.7,5,37,21,3830,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157973,TRUE,02:00.0,-90.44665,-1.299833,,,,31.3,5,37,0.2,3830,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152672,TRUE,03:00.0,-90.450767,-1.303617,,,,35.2,4,26,0.4,3820,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434166544,TRUE,04:00.0,-90.450567,-1.303033,,,,37.3,11,37,0.2,3810,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434165377,TRUE,04:00.0,-90.450633,-1.303083,,,,30.8,8,10,0.3,3820,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434164187,TRUE,04:00.0,-90.450533,-1.30315,,,,31.4,7,15,0.5,3810,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434161972,TRUE,04:00.0,-90.441883,-1.305967,,,,29.1,6,15,2,3810,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434161973,TRUE,05:00.0,-90.441833,-1.3058,,,,30.2,6,18,0.5,3810,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434165376,TRUE,05:00.0,-90.4418,-1.306283,,,,29.4,8,39,0.2,3810,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434161974,TRUE,06:00.0,-90.441733,-1.3062,,,,27.9,6,33,0,3810,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152622,TRUE,06:00.0,-90.442467,-1.305183,,,,27.9,4,17,0.1,3810,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434161930,TRUE,07:00.0,-90.442483,-1.30525,,,,28.4,6,19,0.1,3800,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157825,TRUE,07:00.0,-90.441883,-1.306167,,,,27.5,5,20,1.1,3800,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152539,TRUE,08:00.0,-90.444633,-1.300033,,,,26.4,4,24,0.9,3800,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152538,TRUE,08:00.0,-90.445117,-1.3005,,,,34.7,4,33,0.2,3800,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434164192,TRUE,09:00.0,-90.445917,-1.300383,,,,49.7,7,36,0,3810,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157976,TRUE,09:00.0,-90.445933,-1.300383,,,,38.7,5,17,0.2,3830,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434157977,TRUE,09:00.0,-90.445917,-1.300367,,,,34.9,5,15,0.1,3830,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434162111,TRUE,01:00.0,-90.445317,-1.298683,,,,32.9,6,26,0.2,3860,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434158134,TRUE,01:00.0,-90.446583,-1.299933,,,,32.3,5,17,0.4,3860,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152925,TRUE,02:00.0,-90.446167,-1.301,,,,29.8,4,20,0.5,3860,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434148159,TRUE,03:00.0,-90.440817,-1.307217,,,,29.9,3,49,0.4,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152877,TRUE,03:00.0,-90.4383,-1.308867,,,,27.8,4,22,0.1,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152889,TRUE,03:00.0,-90.434267,-1.309517,,,,28.5,4,24,0.2,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434162087,TRUE,04:00.0,-90.438233,-1.308583,,,,30.6,6,48,0.5,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434162081,TRUE,05:00.0,-90.4395,-1.307333,,,,27.7,6,23,0.2,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434158089,TRUE,05:00.0,-90.4393,-1.307283,,,,27,5,14,3.1,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434158081,TRUE,05:00.0,-90.4398,-1.307317,,,,27.7,5,14,0.2,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152785,TRUE,06:00.0,-90.439733,-1.307333,,,,30,4,38,0,3840,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434162078,TRUE,07:00.0,-90.4397,-1.307317,,,,29.1,6,27,0.1,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434158017,TRUE,07:00.0,-90.439767,-1.307267,,,,30,5,18,5.1,3840,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152786,TRUE,08:00.0,-90.4397,-1.307333,,,,29.5,4,36,0.4,3840,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434162033,TRUE,08:00.0,-90.444267,-1.302467,,,,29.3,6,25,0,3840,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434162034,TRUE,09:00.0,-90.444217,-1.303633,,,,30.3,6,29,0.3,3840,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434164233,TRUE,09:00.0,-90.443983,-1.303433,,,,31.7,7,29,0.1,3840,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152782,TRUE,10:00.0,-90.443967,-1.303483,,,,30.9,4,27,1.2,3840,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434158013,TRUE,10:00.0,-90.443383,-1.302933,,,,39.7,5,49,0.1,3840,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434158138,TRUE,01:00.0,-90.443483,-1.302167,,,,42.2,5,32,0.1,3860,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434162133,TRUE,02:00.0,-90.444317,-1.307433,,,,32,6,27,0.9,3870,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434158183,TRUE,02:00.0,-90.447767,-1.311333,,,,29.2,5,19,0.6,3870,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434158190,TRUE,02:00.0,-90.4389,-1.305917,,,,28.6,5,7,1.1,3870,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434165412,TRUE,03:00.0,-90.437633,-1.309883,,,,28.8,8,24,0.1,3860,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434162118,TRUE,03:00.0,-90.438117,-1.309783,,,,28.7,6,11,1.3,3860,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434158142,TRUE,03:00.0,-90.441883,-1.312167,,,,28.7,5,13,1.6,3860,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434164260,TRUE,04:00.0,-90.443117,-1.313217,,,,28.4,7,26,0.3,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434164258,TRUE,04:00.0,-90.445067,-1.315233,,,,29.3,7,11,0.5,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434158079,TRUE,04:00.0,-90.4423,-1.312367,,,,29.8,5,22,0.1,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434162073,TRUE,05:00.0,-90.4409,-1.308617,,,,31.2,6,66,0.1,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434162072,TRUE,06:00.0,-90.440967,-1.308683,,,,31.4,6,39,0,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434164262,TRUE,07:00.0,-90.441033,-1.308633,,,,30.1,7,27,0.6,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152869,TRUE,07:00.0,-90.441767,-1.306267,,,,28.7,4,18,0.6,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434165402,TRUE,08:00.0,-90.443933,-1.302933,,,,30.5,8,38,0.2,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434164259,TRUE,08:00.0,-90.4436,-1.303067,,,,31.2,7,35,2.2,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434162032,TRUE,09:00.0,-90.445917,-1.301333,,,,34.2,6,37,0.3,3840,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434164232,TRUE,10:00.0,-90.446133,-1.301633,,,,34.9,7,36,0,3840,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434164257,TRUE,10:00.0,-90.445183,-1.300917,,,,35.8,7,24,0.1,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434158135,TRUE,01:00.0,-90.4456,-1.301117,,,,35.6,5,30,0.2,3860,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434158136,TRUE,01:00.0,-90.444367,-1.301967,,,,34.7,5,49,0.2,3860,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152934,TRUE,02:00.0,-90.441933,-1.302267,,,,30.6,4,43,0.2,3860,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434158144,TRUE,03:00.0,-90.439533,-1.3074,,,,29.1,5,31,0.4,3860,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434164270,TRUE,04:00.0,-90.433617,-1.306917,,,,30.4,7,68,0,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434162093,TRUE,04:00.0,-90.434933,-1.304883,,,,29.2,6,20,0.3,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152873,TRUE,05:00.0,-90.439483,-1.30725,,,,29.4,4,30,0.2,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434158083,TRUE,06:00.0,-90.4396,-1.30755,,,,28.6,5,36,0.2,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434162085,TRUE,06:00.0,-90.439233,-1.307367,,,,27.8,6,27,0.1,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152871,TRUE,06:00.0,-90.43995,-1.307483,,,,28.7,4,18,0.1,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434165404,TRUE,07:00.0,-90.43955,-1.3073,,,,29.5,8,36,0,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434162086,TRUE,07:00.0,-90.438433,-1.3085,,,,28.8,6,21,0.2,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152875,TRUE,08:00.0,-90.438383,-1.309033,,,,30.3,4,33,0.5,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152880,TRUE,08:00.0,-90.4382,-1.308783,,,,29.6,4,18,0.1,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434158092,TRUE,09:00.0,-90.438417,-1.31035,,,,27.8,5,16,0.1,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434158028,TRUE,09:00.0,-90.43785,-1.31015,,,,31.6,5,35,0.2,3840,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434158027,TRUE,10:00.0,-90.437917,-1.310133,,,,34,5,39,0.1,3840,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152793,TRUE,11:00.0,-90.43795,-1.31015,,,,34.8,4,27,0.1,3840,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434158096,TRUE,11:00.0,-90.4379,-1.310083,,,,38.3,5,21,0,3850,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
29434152943,TRUE,01:00.0,-90.4378,-1.310233,,,,35.8,4,28,0,3860,gps,Asio flammeus,ASI11,PS0025,Rewilding Galapagos Short-eared Owls
